element,transition,auger_group,line_type,energy_type,energy_eV,library,xray_source,sensitivity
Zn,3p,,XPS,BE,90.5,MGWAGNER,Mg Kα,0.675000011920929
Zn,3p1/2,,XPS,BE,92.0,ALSCOF,Al Kα,0.967999994754791
Zn,3p1/2,,XPS,BE,92.0,MGSCOF,Mg Kα,0.882000029087067
Zn,3p3/2,,XPS,BE,89.0,ALSCOF,Al Kα,1.86000001430511
Zn,3p3/2,,XPS,BE,89.0,MGSCOF,Mg Kα,1.70000004768372
Zn,3s,,XPS,BE,140.0,ALSCOF,Al Kα,1.03999996185303
Zn,3s,,XPS,BE,140.0,MGSCOF,Mg Kα,0.873000025749207
Zr,LM1,LMM,Auger,KE,1922.0,AUGQNT,Any,0.0399999991059303
Zr,LM1,LMM,Auger,KE,1923.1894,10kvcrr4,Any,0.0
Zr,LM2,LMM,Auger,KE,1837.0,AUGQNT,Any,0.100000001490116
Zr,LM2,LMM,Auger,KE,1838.5,10kvcrr4,Any,0.41499999165535
Zr,LM3,LMM,Auger,KE,1754.0,AUGQNT,Any,0.0199999995529652
Zr,LM3,LMM,Auger,KE,1759.1741,10kvcrr4,Any,0.0
Zr,LM4,LMM,Auger,KE,1690.0,AUGQNT,Any,0.0199999995529652
Zr,LM4,LMM,Auger,KE,1694.1681,10kvcrr4,Any,0.0
Zr,LM5,LMM,Auger,KE,1670.0,AUGQNT,Any,0.0099999997764825
Zr,LM5,LMM,Auger,KE,1674.1656,10kvcrr4,Any,0.127000004053116
Zr,LM6,LMM,Auger,KE,1612.1578,10kvcrr4,Any,0.0
Zr,LM7,LMM,Auger,KE,1544.5,10kvcrr4,Any,0.0070000002160668
Zr,LM8,LMM,Auger,KE,1529.1513,10kvcrr4,Any,0.0
Zr,MN1,MNN,Auger,KE,174.0,ALSCOF,Al Kα,0.0399999991059303
Zr,MN1,MNN,Auger,KE,174.0,AUGQNT,Any,0.0399999991059303
Zr,MN1,MNN,Auger,KE,176.5,10kvcrr4,Any,0.0219999998807907
Zr,MN2,MNN,Auger,KE,148.0,AUGQNT,Any,0.0700000002980232
Zr,MN2,MNN,Auger,KE,149.5,10kvcrr4,Any,0.104000002145767
Zr,MN3,MNN,Auger,KE,127.0,AUGQNT,Any,0.0399999991059303
Zr,MN3,MNN,Auger,KE,128.0,10kvcrr4,Any,0.017000000923872
Zr,MN4,MNN,Auger,KE,118.0,AUGQNT,Any,0.0599999986588955
Zr,MN4,MNN,Auger,KE,119.0,10kvcrr4,Any,0.0540000014007092
Zr,MN5,MNN,Auger,KE,93.0,AUGQNT,Any,0.0599999986588955
Zr,MN5,MNN,Auger,KE,93.5,10kvcrr4,Any,0.0780000016093254
Zr,NO1,NOO,Auger,KE,36.5,10kvcrr4,Any,0.0640000030398369
Zr,NO2,NOO,Auger,KE,25.5,10kvcrr4,Any,0.046000000089407
Zr,3d,,XPS,BE,182.0,ALSCOF,Al Kα,7.03999996185303
Zr,3d,,XPS,BE,182.0,ALWAGNER,Al Kα,2.09999990463257
Zr,3d,,XPS,BE,182.0,MGSCOF,Mg Kα,7.30000019073486
Zr,3d,,XPS,BE,182.0,MGWAGNER,Mg Kα,2.09999990463257
Zr,3d3/2,,XPS,BE,183.0,ALSCOF,Al Kα,2.86999988555908
Zr,3d3/2,,XPS,BE,183.0,MGSCOF,Mg Kα,2.97000002861023
Zr,3d5/2,,XPS,BE,181.0,ALSCOF,Al Kα,4.17000007629395
Zr,3d5/2,,XPS,BE,181.0,MGSCOF,Mg Kα,4.32999992370605
Zr,3p,,XPS,BE,338.0,ALSCOF,Al Kα,7.78000020980835
Zr,3p,,XPS,BE,338.0,ALWAGNER,Al Kα,1.71599996089935
Zr,3p,,XPS,BE,338.0,MGWAGNER,Mg Kα,1.40400004386902
Zr,3p1/2,,XPS,BE,345.0,ALSCOF,Al Kα,2.64000010490417
Zr,3p1/2,,XPS,BE,345.0,ALWAGNER,Al Kα,0.572000026702881
Zr,3p1/2,,XPS,BE,345.0,MGSCOF,Mg Kα,2.24000000953674
Zr,3p1/2,,XPS,BE,345.0,MGWAGNER,Mg Kα,0.467999994754791
Zr,3p3/2,,XPS,BE,331.0,ALSCOF,Al Kα,1399998664856.0
Zr,3p3/2,,XPS,BE,331.0,ALWAGNER,Al Kα,1.14400005340576
Zr,3p3/2,,XPS,BE,331.0,MGSCOF,Mg Kα,4.40000009536743
Zr,3p3/2,,XPS,BE,331.0,MGWAGNER,Mg Kα,0.935999989509583
Zr,3s,,XPS,BE,431.0,ALSCOF,Al Kα,2.09999990463257
Zr,3s,,XPS,BE,431.0,MGSCOF,Mg Kα,1.70000004768372
Zr,4p,,XPS,BE,29.0,ALSCOF,Al Kα,1.0460000038147
Zr,4p,,XPS,BE,29.0,MGSCOF,Mg Kα,3.66599988937378
Zr,4s,,XPS,BE,51.0,ALSCOF,Al Kα,0.367000013589859
Zr,4s,,XPS,BE,51.0,MGSCOF,Mg Kα,3.04999995231628
